,stop_id_old,stop_code_old,stop_name_old,stop_desc_old,stop_lat,stop_lon,zone_id_old,stop_url_old,location_type_old,parent_station_old,wheelchair_boarding_old,stop_id_new,stop_code_new,stop_name_new,stop_desc_new,zone_id_new,stop_url_new,location_type_new,parent_station_new,wheelchair_boarding_new
150,23391,23391.0,Back Bay Station,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,23391,23391.0,Back Bay Station,,,,0.0,place-bbsta,1.0
151,23391,23391.0,Back Bay Station,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,70014,70014.0,Back Bay - Outbound,,,,0.0,place-bbsta,1.0
152,23391,23391.0,Back Bay Station,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,70015,70015.0,Back Bay - Inbound,,,,0.0,place-bbsta,1.0
153,23391,23391.0,Back Bay Station,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,place-bbsta,,Back Bay,,,,1.0,,1.0
154,70014,70014.0,Back Bay - Outbound,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,176,176.0,Dartmouth St opp Back Bay Sta,,,,0.0,place-bbsta,1.0
155,70014,70014.0,Back Bay - Outbound,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,23391,23391.0,Back Bay Station,,,,0.0,place-bbsta,1.0
156,70014,70014.0,Back Bay - Outbound,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,70014,70014.0,Back Bay - Outbound,,,,0.0,place-bbsta,1.0
157,70014,70014.0,Back Bay - Outbound,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,70015,70015.0,Back Bay - Inbound,,,,0.0,place-bbsta,1.0
158,70014,70014.0,Back Bay - Outbound,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,place-bbsta,,Back Bay,,,,1.0,,1.0
159,70015,70015.0,Back Bay - Inbound,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,176,176.0,Dartmouth St opp Back Bay Sta,,,,0.0,place-bbsta,1.0
160,70015,70015.0,Back Bay - Inbound,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,23391,23391.0,Back Bay Station,,,,0.0,place-bbsta,1.0
161,70015,70015.0,Back Bay - Inbound,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,70014,70014.0,Back Bay - Outbound,,,,0.0,place-bbsta,1.0
162,70015,70015.0,Back Bay - Inbound,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,70015,70015.0,Back Bay - Inbound,,,,0.0,place-bbsta,1.0
163,70015,70015.0,Back Bay - Inbound,,42.34735,-71.075727,,,0.0,place-bbsta,0.0,place-bbsta,,Back Bay,,,,1.0,,1.0
164,place-bckhl,,Back of the Hill,,42.330139,-71.111313,,,1.0,,2.0,70257,70257.0,Back of the Hill - Outbound,,,,0.0,place-bckhl,2.0
165,place-bckhl,,Back of the Hill,,42.330139,-71.111313,,,1.0,,2.0,70258,70258.0,Back of the Hill - Inbound,,,,0.0,place-bckhl,2.0
166,place-bckhl,,Back of the Hill,,42.330139,-71.111313,,,1.0,,2.0,place-bckhl,,Back of the Hill,,,,1.0,,2.0
167,70257,70257.0,Back of the Hill - Outbound,,42.330139,-71.111313,,,0.0,place-bckhl,0.0,70257,70257.0,Back of the Hill - Outbound,,,,0.0,place-bckhl,2.0
168,70257,70257.0,Back of the Hill - Outbound,,42.330139,-71.111313,,,0.0,place-bckhl,0.0,70258,70258.0,Back of the Hill - Inbound,,,,0.0,place-bckhl,2.0
169,70257,70257.0,Back of the Hill - Outbound,,42.330139,-71.111313,,,0.0,place-bckhl,0.0,place-bckhl,,Back of the Hill,,,,1.0,,2.0
170,70258,70258.0,Back of the Hill - Inbound,,42.330139,-71.111313,,,0.0,place-bckhl,0.0,70257,70257.0,Back of the Hill - Outbound,,,,0.0,place-bckhl,2.0
171,70258,70258.0,Back of the Hill - Inbound,,42.330139,-71.111313,,,0.0,place-bckhl,0.0,70258,70258.0,Back of the Hill - Inbound,,,,0.0,place-bckhl,2.0
172,70258,70258.0,Back of the Hill - Inbound,,42.330139,-71.111313,,,0.0,place-bckhl,0.0,place-bckhl,,Back of the Hill,,,,1.0,,2.0
173,place-bcnfd,,Beaconsfield,,42.335846000000004,-71.140823,,,1.0,,2.0,70176,70176.0,Beaconsfield - Inbound,,,,0.0,place-bcnfd,2.0
174,place-bcnfd,,Beaconsfield,,42.335846000000004,-71.140823,,,1.0,,2.0,70177,70177.0,Beaconsfield - Outbound,,,,0.0,place-bcnfd,2.0
175,place-bcnfd,,Beaconsfield,,42.335846000000004,-71.140823,,,1.0,,2.0,place-bcnfd,,Beaconsfield,,,,1.0,,2.0
176,70176,70176.0,Beaconsfield - Inbound,,42.335846000000004,-71.140823,,,0.0,place-bcnfd,0.0,70176,70176.0,Beaconsfield - Inbound,,,,0.0,place-bcnfd,2.0
177,70176,70176.0,Beaconsfield - Inbound,,42.335846000000004,-71.140823,,,0.0,place-bcnfd,0.0,70177,70177.0,Beaconsfield - Outbound,,,,0.0,place-bcnfd,2.0
178,70176,70176.0,Beaconsfield - Inbound,,42.335846000000004,-71.140823,,,0.0,place-bcnfd,0.0,place-bcnfd,,Beaconsfield,,,,1.0,,2.0
179,70177,70177.0,Beaconsfield - Outbound,,42.335846000000004,-71.140823,,,0.0,place-bcnfd,0.0,70176,70176.0,Beaconsfield - Inbound,,,,0.0,place-bcnfd,2.0
180,70177,70177.0,Beaconsfield - Outbound,,42.335846000000004,-71.140823,,,0.0,place-bcnfd,0.0,70177,70177.0,Beaconsfield - Outbound,,,,0.0,place-bcnfd,2.0
181,70177,70177.0,Beaconsfield - Outbound,,42.335846000000004,-71.140823,,,0.0,place-bcnfd,0.0,place-bcnfd,,Beaconsfield,,,,1.0,,2.0
182,place-bcnwa,,Washington Square,,42.339394,-71.13533000000001,,,1.0,,1.0,1276,1276.0,Washington St @ Beacon St,,,,0.0,place-bcnwa,0.0
183,place-bcnwa,,Washington Square,,42.339394,-71.13533000000001,,,1.0,,1.0,1292,1292.0,Washington St @ Beacon St,,,,0.0,place-bcnwa,0.0
184,place-bcnwa,,Washington Square,,42.339394,-71.13533000000001,,,1.0,,1.0,70229,70229.0,Washington Square - Outbound,,,,0.0,place-bcnwa,1.0
185,place-bcnwa,,Washington Square,,42.339394,-71.13533000000001,,,1.0,,1.0,70230,70230.0,Washington Square - Inbound,,,,0.0,place-bcnwa,1.0
186,place-bcnwa,,Washington Square,,42.339394,-71.13533000000001,,,1.0,,1.0,place-bcnwa,,Washington Square,,,,1.0,,1.0
187,1276,1276.0,Washington St @ Beacon St,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,1276,1276.0,Washington St @ Beacon St,,,,0.0,place-bcnwa,0.0
188,1276,1276.0,Washington St @ Beacon St,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,1292,1292.0,Washington St @ Beacon St,,,,0.0,place-bcnwa,0.0
189,1276,1276.0,Washington St @ Beacon St,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,70229,70229.0,Washington Square - Outbound,,,,0.0,place-bcnwa,1.0
190,1276,1276.0,Washington St @ Beacon St,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,70230,70230.0,Washington Square - Inbound,,,,0.0,place-bcnwa,1.0
191,1276,1276.0,Washington St @ Beacon St,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,place-bcnwa,,Washington Square,,,,1.0,,1.0
192,1292,1292.0,Washington St @ Beacon St,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,1276,1276.0,Washington St @ Beacon St,,,,0.0,place-bcnwa,0.0
193,1292,1292.0,Washington St @ Beacon St,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,1292,1292.0,Washington St @ Beacon St,,,,0.0,place-bcnwa,0.0
194,1292,1292.0,Washington St @ Beacon St,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,70229,70229.0,Washington Square - Outbound,,,,0.0,place-bcnwa,1.0
195,1292,1292.0,Washington St @ Beacon St,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,70230,70230.0,Washington Square - Inbound,,,,0.0,place-bcnwa,1.0
196,1292,1292.0,Washington St @ Beacon St,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,place-bcnwa,,Washington Square,,,,1.0,,1.0
197,70229,70229.0,Washington Square - Outbound,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,1276,1276.0,Washington St @ Beacon St,,,,0.0,place-bcnwa,0.0
198,70229,70229.0,Washington Square - Outbound,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,1292,1292.0,Washington St @ Beacon St,,,,0.0,place-bcnwa,0.0
199,70229,70229.0,Washington Square - Outbound,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,70229,70229.0,Washington Square - Outbound,,,,0.0,place-bcnwa,1.0
200,70229,70229.0,Washington Square - Outbound,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,70230,70230.0,Washington Square - Inbound,,,,0.0,place-bcnwa,1.0
201,70229,70229.0,Washington Square - Outbound,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,place-bcnwa,,Washington Square,,,,1.0,,1.0
202,70230,70230.0,Washington Square - Inbound,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,1276,1276.0,Washington St @ Beacon St,,,,0.0,place-bcnwa,0.0
203,70230,70230.0,Washington Square - Inbound,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,1292,1292.0,Washington St @ Beacon St,,,,0.0,place-bcnwa,0.0
204,70230,70230.0,Washington Square - Inbound,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,70229,70229.0,Washington Square - Outbound,,,,0.0,place-bcnwa,1.0
205,70230,70230.0,Washington Square - Inbound,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,70230,70230.0,Washington Square - Inbound,,,,0.0,place-bcnwa,1.0
206,70230,70230.0,Washington Square - Inbound,,42.339394,-71.13533000000001,,,0.0,place-bcnwa,0.0,place-bcnwa,,Washington Square,,,,1.0,,1.0
207,place-bland,,Blandford Street,,42.349292999999996,-71.100258,,,1.0,,2.0,70148,70148.0,Blandford Street - Inbound,,,,0.0,place-bland,2.0
208,place-bland,,Blandford Street,,42.349292999999996,-71.100258,,,1.0,,2.0,70149,70149.0,Blandford Street - Outbound,,,,0.0,place-bland,2.0
209,place-bland,,Blandford Street,,42.349292999999996,-71.100258,,,1.0,,2.0,place-bland,,Blandford Street,,,,1.0,,2.0
210,70148,70148.0,Blandford Street - Inbound,,42.349292999999996,-71.100258,,,0.0,place-bland,0.0,70148,70148.0,Blandford Street - Inbound,,,,0.0,place-bland,2.0
211,70148,70148.0,Blandford Street - Inbound,,42.349292999999996,-71.100258,,,0.0,place-bland,0.0,70149,70149.0,Blandford Street - Outbound,,,,0.0,place-bland,2.0
212,70148,70148.0,Blandford Street - Inbound,,42.349292999999996,-71.100258,,,0.0,place-bland,0.0,place-bland,,Blandford Street,,,,1.0,,2.0
213,70149,70149.0,Blandford Street - Outbound,,42.349292999999996,-71.100258,,,0.0,place-bland,0.0,70148,70148.0,Blandford Street - Inbound,,,,0.0,place-bland,2.0
214,70149,70149.0,Blandford Street - Outbound,,42.349292999999996,-71.100258,,,0.0,place-bland,0.0,70149,70149.0,Blandford Street - Outbound,,,,0.0,place-bland,2.0
215,70149,70149.0,Blandford Street - Outbound,,42.349292999999996,-71.100258,,,0.0,place-bland,0.0,place-bland,,Blandford Street,,,,1.0,,2.0
216,place-bmmnl,,Beachmont,,42.39754234,-70.99231944,,,1.0,,1.0,5810,5810.0,Winthrop Ave @ Beachmont Station,,,,0.0,place-bmmnl,1.0
217,place-bmmnl,,Beachmont,,42.39754234,-70.99231944,,,1.0,,1.0,5819,5819.0,Winthrop Ave @ Beachmont Station,,,,0.0,place-bmmnl,1.0
218,place-bmmnl,,Beachmont,,42.39754234,-70.99231944,,,1.0,,1.0,70055,70055.0,Beachmont - Inbound,,,,0.0,place-bmmnl,1.0
219,place-bmmnl,,Beachmont,,42.39754234,-70.99231944,,,1.0,,1.0,70056,70056.0,Beachmont - Outbound,,,,0.0,place-bmmnl,1.0
220,place-bmmnl,,Beachmont,,42.39754234,-70.99231944,,,1.0,,1.0,place-bmmnl,,Beachmont,,,,1.0,,1.0
221,5810,5810.0,Winthrop Ave @ Beachmont Station,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,5810,5810.0,Winthrop Ave @ Beachmont Station,,,,0.0,place-bmmnl,1.0
222,5810,5810.0,Winthrop Ave @ Beachmont Station,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,5819,5819.0,Winthrop Ave @ Beachmont Station,,,,0.0,place-bmmnl,1.0
223,5810,5810.0,Winthrop Ave @ Beachmont Station,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,70055,70055.0,Beachmont - Inbound,,,,0.0,place-bmmnl,1.0
224,5810,5810.0,Winthrop Ave @ Beachmont Station,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,70056,70056.0,Beachmont - Outbound,,,,0.0,place-bmmnl,1.0
225,5810,5810.0,Winthrop Ave @ Beachmont Station,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,place-bmmnl,,Beachmont,,,,1.0,,1.0
226,5819,5819.0,Winthrop Ave @ Beachmont Station,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,5810,5810.0,Winthrop Ave @ Beachmont Station,,,,0.0,place-bmmnl,1.0
227,5819,5819.0,Winthrop Ave @ Beachmont Station,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,5819,5819.0,Winthrop Ave @ Beachmont Station,,,,0.0,place-bmmnl,1.0
228,5819,5819.0,Winthrop Ave @ Beachmont Station,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,70055,70055.0,Beachmont - Inbound,,,,0.0,place-bmmnl,1.0
229,5819,5819.0,Winthrop Ave @ Beachmont Station,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,70056,70056.0,Beachmont - Outbound,,,,0.0,place-bmmnl,1.0
230,5819,5819.0,Winthrop Ave @ Beachmont Station,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,place-bmmnl,,Beachmont,,,,1.0,,1.0
231,70055,70055.0,Beachmont - Inbound,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,5810,5810.0,Winthrop Ave @ Beachmont Station,,,,0.0,place-bmmnl,1.0
232,70055,70055.0,Beachmont - Inbound,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,5819,5819.0,Winthrop Ave @ Beachmont Station,,,,0.0,place-bmmnl,1.0
233,70055,70055.0,Beachmont - Inbound,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,70055,70055.0,Beachmont - Inbound,,,,0.0,place-bmmnl,1.0
234,70055,70055.0,Beachmont - Inbound,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,70056,70056.0,Beachmont - Outbound,,,,0.0,place-bmmnl,1.0
235,70055,70055.0,Beachmont - Inbound,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,place-bmmnl,,Beachmont,,,,1.0,,1.0
236,70056,70056.0,Beachmont - Outbound,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,5810,5810.0,Winthrop Ave @ Beachmont Station,,,,0.0,place-bmmnl,1.0
237,70056,70056.0,Beachmont - Outbound,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,5819,5819.0,Winthrop Ave @ Beachmont Station,,,,0.0,place-bmmnl,1.0
238,70056,70056.0,Beachmont - Outbound,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,70055,70055.0,Beachmont - Inbound,,,,0.0,place-bmmnl,1.0
239,70056,70056.0,Beachmont - Outbound,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,70056,70056.0,Beachmont - Outbound,,,,0.0,place-bmmnl,1.0
240,70056,70056.0,Beachmont - Outbound,,42.39754234,-70.99231944,,,0.0,place-bmmnl,0.0,place-bmmnl,,Beachmont,,,,1.0,,1.0
241,place-bndhl,,Brandon Hall,,42.340022999999995,-71.129082,,,1.0,,2.0,70225,70225.0,Brandon Hall - Outbound,,,,0.0,place-bndhl,2.0
242,place-bndhl,,Brandon Hall,,42.340022999999995,-71.129082,,,1.0,,2.0,70226,70226.0,Brandon Hall - Inbound,,,,0.0,place-bndhl,2.0
243,place-bndhl,,Brandon Hall,,42.340022999999995,-71.129082,,,1.0,,2.0,place-bndhl,,Brandon Hall,,,,1.0,,2.0
244,70225,70225.0,Brandon Hall - Outbound,,42.340022999999995,-71.129082,,,0.0,place-bndhl,0.0,70225,70225.0,Brandon Hall - Outbound,,,,0.0,place-bndhl,2.0
245,70225,70225.0,Brandon Hall - Outbound,,42.340022999999995,-71.129082,,,0.0,place-bndhl,0.0,70226,70226.0,Brandon Hall - Inbound,,,,0.0,place-bndhl,2.0
246,70225,70225.0,Brandon Hall - Outbound,,42.340022999999995,-71.129082,,,0.0,place-bndhl,0.0,place-bndhl,,Brandon Hall,,,,1.0,,2.0
247,70226,70226.0,Brandon Hall - Inbound,,42.340022999999995,-71.129082,,,0.0,place-bndhl,0.0,70225,70225.0,Brandon Hall - Outbound,,,,0.0,place-bndhl,2.0
248,70226,70226.0,Brandon Hall - Inbound,,42.340022999999995,-71.129082,,,0.0,place-bndhl,0.0,70226,70226.0,Brandon Hall - Inbound,,,,0.0,place-bndhl,2.0
249,70226,70226.0,Brandon Hall - Inbound,,42.340022999999995,-71.129082,,,0.0,place-bndhl,0.0,place-bndhl,,Brandon Hall,,,,1.0,,2.0
250,place-bomnl,,Bowdoin,,42.361365,-71.062037,,,1.0,,1.0,70038,70038.0,Bowdoin - Inbound,,,,0.0,place-bomnl,2.0
251,place-bomnl,,Bowdoin,,42.361365,-71.062037,,,1.0,,1.0,70838,70838.0,Bowdoin - Outbound,,,,0.0,place-bomnl,2.0
252,place-bomnl,,Bowdoin,,42.361365,-71.062037,,,1.0,,1.0,place-bomnl,,Bowdoin,,,,1.0,,2.0
253,70038,70038.0,Bowdoin,,42.361365,-71.062037,,,0.0,place-bomnl,0.0,70038,70038.0,Bowdoin - Inbound,,,,0.0,place-bomnl,2.0
254,70038,70038.0,Bowdoin,,42.361365,-71.062037,,,0.0,place-bomnl,0.0,70838,70838.0,Bowdoin - Outbound,,,,0.0,place-bomnl,2.0
255,70038,70038.0,Bowdoin,,42.361365,-71.062037,,,0.0,place-bomnl,0.0,place-bomnl,,Bowdoin,,,,1.0,,2.0
256,place-boyls,,Boylston,,42.35302,-71.06459,,,1.0,,2.0,70158,70158.0,Boylston - Inbound,,,,0.0,place-boyls,2.0
257,place-boyls,,Boylston,,42.35302,-71.06459,,,1.0,,2.0,70159,70159.0,Boylston - Outbound,,,,0.0,place-boyls,2.0
258,place-boyls,,Boylston,,42.35302,-71.06459,,,1.0,,2.0,place-boyls,,Boylston,,,,1.0,,2.0
259,70158,70158.0,Boylston - Inbound,,42.35302,-71.06459,,,0.0,place-boyls,0.0,70158,70158.0,Boylston - Inbound,,,,0.0,place-boyls,2.0
260,70158,70158.0,Boylston - Inbound,,42.35302,-71.06459,,,0.0,place-boyls,0.0,70159,70159.0,Boylston - Outbound,,,,0.0,place-boyls,2.0
261,70158,70158.0,Boylston - Inbound,,42.35302,-71.06459,,,0.0,place-boyls,0.0,place-boyls,,Boylston,,,,1.0,,2.0
262,70159,70159.0,Boylston - Outbound,,42.35302,-71.06459,,,0.0,place-boyls,0.0,70158,70158.0,Boylston - Inbound,,,,0.0,place-boyls,2.0
263,70159,70159.0,Boylston - Outbound,,42.35302,-71.06459,,,0.0,place-boyls,0.0,70159,70159.0,Boylston - Outbound,,,,0.0,place-boyls,2.0
264,70159,70159.0,Boylston - Outbound,,42.35302,-71.06459,,,0.0,place-boyls,0.0,place-boyls,,Boylston,,,,1.0,,2.0
265,place-brdwy,,Broadway,,42.342622,-71.056967,,,1.0,,1.0,150,150.0,Broadway Station - Red Line,,,,0.0,place-brdwy,0.0
266,place-brdwy,,Broadway,,42.342622,-71.056967,,,1.0,,1.0,151,151.0,W Broadway @ Broadway Station,,,,0.0,place-brdwy,1.0
267,place-brdwy,,Broadway,,42.342622,-71.056967,,,1.0,,1.0,70081,70081.0,Broadway - Outbound,,,,0.0,place-brdwy,1.0
268,place-brdwy,,Broadway,,42.342622,-71.056967,,,1.0,,1.0,70082,70082.0,Broadway - Inbound,,,,0.0,place-brdwy,1.0
269,place-brdwy,,Broadway,,42.342622,-71.056967,,,1.0,,1.0,place-brdwy,,Broadway,,,,1.0,,1.0
270,150,150.0,Broadway Station - Red Line,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,150,150.0,Broadway Station - Red Line,,,,0.0,place-brdwy,0.0
271,150,150.0,Broadway Station - Red Line,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,151,151.0,W Broadway @ Broadway Station,,,,0.0,place-brdwy,1.0
272,150,150.0,Broadway Station - Red Line,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,70081,70081.0,Broadway - Outbound,,,,0.0,place-brdwy,1.0
273,150,150.0,Broadway Station - Red Line,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,70082,70082.0,Broadway - Inbound,,,,0.0,place-brdwy,1.0
274,150,150.0,Broadway Station - Red Line,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,place-brdwy,,Broadway,,,,1.0,,1.0
275,151,151.0,W Broadway @ Broadway Station,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,150,150.0,Broadway Station - Red Line,,,,0.0,place-brdwy,0.0
276,151,151.0,W Broadway @ Broadway Station,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,151,151.0,W Broadway @ Broadway Station,,,,0.0,place-brdwy,1.0
277,151,151.0,W Broadway @ Broadway Station,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,70081,70081.0,Broadway - Outbound,,,,0.0,place-brdwy,1.0
278,151,151.0,W Broadway @ Broadway Station,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,70082,70082.0,Broadway - Inbound,,,,0.0,place-brdwy,1.0
279,151,151.0,W Broadway @ Broadway Station,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,place-brdwy,,Broadway,,,,1.0,,1.0
280,70081,70081.0,Broadway - Outbound,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,150,150.0,Broadway Station - Red Line,,,,0.0,place-brdwy,0.0
281,70081,70081.0,Broadway - Outbound,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,151,151.0,W Broadway @ Broadway Station,,,,0.0,place-brdwy,1.0
282,70081,70081.0,Broadway - Outbound,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,70081,70081.0,Broadway - Outbound,,,,0.0,place-brdwy,1.0
283,70081,70081.0,Broadway - Outbound,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,70082,70082.0,Broadway - Inbound,,,,0.0,place-brdwy,1.0
284,70081,70081.0,Broadway - Outbound,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,place-brdwy,,Broadway,,,,1.0,,1.0
285,70082,70082.0,Broadway - Inbound,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,150,150.0,Broadway Station - Red Line,,,,0.0,place-brdwy,0.0
286,70082,70082.0,Broadway - Inbound,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,151,151.0,W Broadway @ Broadway Station,,,,0.0,place-brdwy,1.0
287,70082,70082.0,Broadway - Inbound,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,70081,70081.0,Broadway - Outbound,,,,0.0,place-brdwy,1.0
288,70082,70082.0,Broadway - Inbound,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,70082,70082.0,Broadway - Inbound,,,,0.0,place-brdwy,1.0
289,70082,70082.0,Broadway - Inbound,,42.342622,-71.056967,,,0.0,place-brdwy,0.0,place-brdwy,,Broadway,,,,1.0,,1.0
290,place-brico,,Packards Corner,,42.351967,-71.125031,,,1.0,,2.0,70134,70134.0,Packards Corner - Inbound,,,,0.0,place-brico,2.0
291,place-brico,,Packards Corner,,42.351967,-71.125031,,,1.0,,2.0,70135,70135.0,Packards Corner - Outbound,,,,0.0,place-brico,2.0
292,place-brico,,Packards Corner,,42.351967,-71.125031,,,1.0,,2.0,place-brico,,Packards Corner,,,,1.0,,2.0
293,70134,70134.0,Packards Corner - Inbound,,42.351967,-71.125031,,,0.0,place-brico,0.0,70134,70134.0,Packards Corner - Inbound,,,,0.0,place-brico,2.0
294,70134,70134.0,Packards Corner - Inbound,,42.351967,-71.125031,,,0.0,place-brico,0.0,70135,70135.0,Packards Corner - Outbound,,,,0.0,place-brico,2.0
295,70134,70134.0,Packards Corner - Inbound,,42.351967,-71.125031,,,0.0,place-brico,0.0,place-brico,,Packards Corner,,,,1.0,,2.0
296,70135,70135.0,Packards Corner - Outbound,,42.351967,-71.125031,,,0.0,place-brico,0.0,70134,70134.0,Packards Corner - Inbound,,,,0.0,place-brico,2.0
297,70135,70135.0,Packards Corner - Outbound,,42.351967,-71.125031,,,0.0,place-brico,0.0,70135,70135.0,Packards Corner - Outbound,,,,0.0,place-brico,2.0
298,70135,70135.0,Packards Corner - Outbound,,42.351967,-71.125031,,,0.0,place-brico,0.0,place-brico,,Packards Corner,,,,1.0,,2.0
299,place-brkhl,,Brookline Hills,,42.331333,-71.126999,,,1.0,,1.0,70178,70178.0,Brookline Hills - Inbound,,,,0.0,place-brkhl,1.0
300,place-brkhl,,Brookline Hills,,42.331333,-71.126999,,,1.0,,1.0,70179,70179.0,Brookline Hills - Outbound,,,,0.0,place-brkhl,1.0
301,place-brkhl,,Brookline Hills,,42.331333,-71.126999,,,1.0,,1.0,place-brkhl,,Brookline Hills,,,,1.0,,1.0
302,70178,70178.0,Brookline Hills - Inbound,,42.331333,-71.126999,,,0.0,place-brkhl,0.0,70178,70178.0,Brookline Hills - Inbound,,,,0.0,place-brkhl,1.0
303,70178,70178.0,Brookline Hills - Inbound,,42.331333,-71.126999,,,0.0,place-brkhl,0.0,70179,70179.0,Brookline Hills - Outbound,,,,0.0,place-brkhl,1.0
304,70178,70178.0,Brookline Hills - Inbound,,42.331333,-71.126999,,,0.0,place-brkhl,0.0,place-brkhl,,Brookline Hills,,,,1.0,,1.0
305,70179,70179.0,Brookline Hills - Outbound,,42.331333,-71.126999,,,0.0,place-brkhl,0.0,70178,70178.0,Brookline Hills - Inbound,,,,0.0,place-brkhl,1.0
306,70179,70179.0,Brookline Hills - Outbound,,42.331333,-71.126999,,,0.0,place-brkhl,0.0,70179,70179.0,Brookline Hills - Outbound,,,,0.0,place-brkhl,1.0
307,70179,70179.0,Brookline Hills - Outbound,,42.331333,-71.126999,,,0.0,place-brkhl,0.0,place-brkhl,,Brookline Hills,,,,1.0,,1.0
308,place-brmnl,,Brigham Circle,,42.334229,-71.104609,,,1.0,,1.0,70249,70249.0,Brigham Circle - Outbound,,,,0.0,place-brmnl,1.0
309,place-brmnl,,Brigham Circle,,42.334229,-71.104609,,,1.0,,1.0,70250,70250.0,Brigham Circle - Inbound,,,,0.0,place-brmnl,1.0
310,place-brmnl,,Brigham Circle,,42.334229,-71.104609,,,1.0,,1.0,place-brmnl,,Brigham Circle,,,,1.0,,1.0
311,1317,1317.0,Huntington Ave opp Fenwood Rd,,42.334229,-71.104609,,,0.0,place-brmnl,0.0,70249,70249.0,Brigham Circle - Outbound,,,,0.0,place-brmnl,1.0
312,1317,1317.0,Huntington Ave opp Fenwood Rd,,42.334229,-71.104609,,,0.0,place-brmnl,0.0,70250,70250.0,Brigham Circle - Inbound,,,,0.0,place-brmnl,1.0
